t,x,y,vx,vy,mass_total,P
  2.4520, 17.754606,  3.398104,   7.1485,  -9.0720,  0.150000, 227857.29
  2.4530, 17.761754,  3.389028,   7.1477,  -9.0807,  0.150000, 227857.29
  2.4540, 17.768901,  3.379942,   7.1468,  -9.0895,  0.150000, 227857.29
  2.4550, 17.776047,  3.370849,   7.1460,  -9.0982,  0.150000, 227857.29
  2.4560, 17.783193,  3.361746,   7.1451,  -9.1069,  0.150000, 227857.29
  2.4570, 17.790337,  3.352635,   7.1443,  -9.1157,  0.150000, 227857.29
  2.4580, 17.797481,  3.343515,   7.1434,  -9.1244,  0.150000, 227857.29
  2.4590, 17.804624,  3.334386,   7.1426,  -9.1331,  0.150000, 227857.29
  2.4600, 17.811767,  3.325248,   7.1418,  -9.1419,  0.150000, 227857.29
  2.4610, 17.818908,  3.316102,   7.1409,  -9.1506,  0.150000, 227857.29
  2.4620, 17.826048,  3.306947,   7.1401,  -9.1593,  0.150000, 227857.29
  2.4630, 17.833188,  3.297784,   7.1392,  -9.1680,  0.150000, 227857.29
  2.4640, 17.840327,  3.288611,   7.1384,  -9.1767,  0.150000, 227857.29
  2.4650, 17.847465,  3.279430,   7.1375,  -9.1855,  0.150000, 227857.29
  2.4660, 17.854602,  3.270240,   7.1367,  -9.1942,  0.150000, 227857.29
  2.4670, 17.861738,  3.261042,   7.1358,  -9.2029,  0.150000, 227857.29
  2.4680, 17.868873,  3.251834,   7.1350,  -9.2116,  0.150000, 227857.29
  2.4690, 17.876008,  3.242618,   7.1341,  -9.2203,  0.150000, 227857.29
  2.4700, 17.883142,  3.233394,   7.1333,  -9.2290,  0.150000, 227857.29
  2.4710, 17.890275,  3.224160,   7.1324,  -9.2377,  0.150000, 227857.29
  2.4720, 17.897407,  3.214918,   7.1316,  -9.2464,  0.150000, 227857.29
  2.4730, 17.904538,  3.205668,   7.1307,  -9.2551,  0.150000, 227857.29
  2.4740, 17.911668,  3.196408,   7.1299,  -9.2639,  0.150000, 227857.29
  2.4750, 17.918797,  3.187140,   7.1290,  -9.2726,  0.150000, 227857.29
  2.4760, 17.925926,  3.177863,   7.1282,  -9.2813,  0.150000, 227857.29
  2.4770, 17.933054,  3.168577,   7.1273,  -9.2899,  0.150000, 227857.29
  2.4780, 17.940181,  3.159283,   7.1265,  -9.2986,  0.150000, 227857.29
  2.4790, 17.947307,  3.149980,   7.1256,  -9.3073,  0.150000, 227857.29
  2.4800, 17.954432,  3.140668,   7.1248,  -9.3160,  0.150000, 227857.29
  2.4810, 17.961556,  3.131348,   7.1239,  -9.3247,  0.150000, 227857.29
  2.4820, 17.968680,  3.122019,   7.1231,  -9.3334,  0.150000, 227857.29
  2.4830, 17.975802,  3.112681,   7.1222,  -9.3421,  0.150000, 227857.29
  2.4840, 17.982924,  3.103335,   7.1214,  -9.3508,  0.150000, 227857.29
  2.4850, 17.990045,  3.093980,   7.1205,  -9.3595,  0.150000, 227857.29
  2.4860, 17.997165,  3.084616,   7.1196,  -9.3682,  0.150000, 227857.29
  2.4870, 18.004284,  3.075243,   7.1188,  -9.3768,  0.150000, 227857.29
  2.4880, 18.011403,  3.065862,   7.1179,  -9.3855,  0.150000, 227857.29
  2.4890, 18.018520,  3.056472,   7.1171,  -9.3942,  0.150000, 227857.29
  2.4900, 18.025637,  3.047074,   7.1162,  -9.4029,  0.150000, 227857.29
  2.4910, 18.032753,  3.037667,   7.1154,  -9.4115,  0.150000, 227857.29
  2.4920, 18.039868,  3.028251,   7.1145,  -9.4202,  0.150000, 227857.29
  2.4930, 18.046982,  3.018826,   7.1136,  -9.4289,  0.150000, 227857.29
  2.4940, 18.054095,  3.009393,   7.1128,  -9.4376,  0.150000, 227857.29
  2.4950, 18.061207,  2.999951,   7.1119,  -9.4462,  0.150000, 227857.29
  2.4960, 18.068319,  2.990500,   7.1111,  -9.4549,  0.150000, 227857.29
  2.4970, 18.075429,  2.981041,   7.1102,  -9.4636,  0.150000, 227857.29
  2.4980, 18.082539,  2.971573,   7.1094,  -9.4722,  0.150000, 227857.29
  2.4990, 18.089648,  2.962097,   7.1085,  -9.4809,  0.150000, 227857.29
  2.5000, 18.096756,  2.952612,   7.1076,  -9.4895,  0.150000, 227857.29
  2.5010, 18.103863,  2.943118,   7.1068,  -9.4982,  0.150000, 227857.29
  2.5020, 18.110970,  2.933615,   7.1059,  -9.5069,  0.150000, 227857.29
  2.5030, 18.118075,  2.924104,   7.1051,  -9.5155,  0.150000, 227857.29
  2.5040, 18.125180,  2.914584,   7.1042,  -9.5242,  0.150000, 227857.29
  2.5050, 18.132284,  2.905056,   7.1033,  -9.5328,  0.150000, 227857.29
  2.5060, 18.139387,  2.895518,   7.1025,  -9.5415,  0.150000, 227857.29
  2.5070, 18.146489,  2.885973,   7.1016,  -9.5501,  0.150000, 227857.29
  2.5080, 18.153590,  2.876418,   7.1007,  -9.5588,  0.150000, 227857.29
  2.5090, 18.160690,  2.866855,   7.0999,  -9.5674,  0.150000, 227857.29
  2.5100, 18.167790,  2.857283,   7.0990,  -9.5760,  0.150000, 227857.29
  2.5110, 18.174888,  2.847703,   7.0982,  -9.5847,  0.150000, 227857.29
  2.5120, 18.181986,  2.838114,   7.0973,  -9.5933,  0.150000, 227857.29
  2.5130, 18.189083,  2.828516,   7.0964,  -9.6020,  0.150000, 227857.29
  2.5140, 18.196179,  2.818910,   7.0956,  -9.6106,  0.150000, 227857.29
  2.5150, 18.203274,  2.809295,   7.0947,  -9.6192,  0.150000, 227857.29
  2.5160, 18.210368,  2.799672,   7.0938,  -9.6279,  0.150000, 227857.29
  2.5170, 18.217461,  2.790039,   7.0930,  -9.6365,  0.150000, 227857.29
  2.5180, 18.224554,  2.780399,   7.0921,  -9.6451,  0.150000, 227857.29
  2.5190, 18.231646,  2.770749,   7.0912,  -9.6538,  0.150000, 227857.29
  2.5200, 18.238736,  2.761091,   7.0904,  -9.6624,  0.150000, 227857.29
  2.5210, 18.245826,  2.751424,   7.0895,  -9.6710,  0.150000, 227857.29
  2.5220, 18.252915,  2.741749,   7.0886,  -9.6796,  0.150000, 227857.29
  2.5230, 18.260004,  2.732065,   7.0878,  -9.6883,  0.150000, 227857.29
  2.5240, 18.267091,  2.722373,   7.0869,  -9.6969,  0.150000, 227857.29
  2.5250, 18.274177,  2.712671,   7.0860,  -9.7055,  0.150000, 227857.29
  2.5260, 18.281263,  2.702962,   7.0852,  -9.7141,  0.150000, 227857.29
  2.5270, 18.288348,  2.693243,   7.0843,  -9.7227,  0.150000, 227857.29
  2.5280, 18.295432,  2.683516,   7.0834,  -9.7313,  0.150000, 227857.29
  2.5290, 18.302515,  2.673780,   7.0825,  -9.7399,  0.150000, 227857.29
  2.5300, 18.309597,  2.664036,   7.0817,  -9.7486,  0.150000, 227857.29
  2.5310, 18.316678,  2.654283,   7.0808,  -9.7572,  0.150000, 227857.29
  2.5320, 18.323758,  2.644522,   7.0799,  -9.7658,  0.150000, 227857.29
  2.5330, 18.330838,  2.634752,   7.0791,  -9.7744,  0.150000, 227857.29
  2.5340, 18.337916,  2.624973,   7.0782,  -9.7830,  0.150000, 227857.29
  2.5350, 18.344994,  2.615186,   7.0773,  -9.7916,  0.150000, 227857.29
  2.5360, 18.352071,  2.605390,   7.0764,  -9.8002,  0.150000, 227857.29
  2.5370, 18.359147,  2.595586,   7.0756,  -9.8088,  0.150000, 227857.29
  2.5380, 18.366222,  2.585772,   7.0747,  -9.8174,  0.150000, 227857.29
  2.5390, 18.373296,  2.575951,   7.0738,  -9.8260,  0.150000, 227857.29
  2.5400, 18.380370,  2.566121,   7.0729,  -9.8346,  0.150000, 227857.29
  2.5410, 18.387442,  2.556282,   7.0721,  -9.8431,  0.150000, 227857.29
  2.5420, 18.394514,  2.546434,   7.0712,  -9.8517,  0.150000, 227857.29
  2.5430, 18.401585,  2.536578,   7.0703,  -9.8603,  0.150000, 227857.29
  2.5440, 18.408655,  2.526714,   7.0694,  -9.8689,  0.150000, 227857.29
  2.5450, 18.415724,  2.516840,   7.0686,  -9.8775,  0.150000, 227857.29
  2.5460, 18.422792,  2.506959,   7.0677,  -9.8861,  0.150000, 227857.29
  2.5470, 18.429859,  2.497068,   7.0668,  -9.8947,  0.150000, 227857.29
  2.5480, 18.436925,  2.487169,   7.0659,  -9.9032,  0.150000, 227857.29
  2.5490, 18.443991,  2.477262,   7.0651,  -9.9118,  0.150000, 227857.29
  2.5500, 18.451056,  2.467346,   7.0642,  -9.9204,  0.150000, 227857.29
  2.5510, 18.458119,  2.457421,   7.0633,  -9.9290,  0.150000, 227857.29
  2.5520, 18.465182,  2.447488,   7.0624,  -9.9375,  0.150000, 227857.29
  2.5530, 18.472244,  2.437546,   7.0615,  -9.9461,  0.150000, 227857.29
  2.5540, 18.479305,  2.427596,   7.0607,  -9.9547,  0.150000, 227857.29
  2.5550, 18.486365,  2.417637,   7.0598,  -9.9632,  0.150000, 227857.29
  2.5560, 18.493425,  2.407669,   7.0589,  -9.9718,  0.150000, 227857.29
  2.5570, 18.500483,  2.397693,   7.0580,  -9.9804,  0.150000, 227857.29
  2.5580, 18.507541,  2.387708,   7.0571,  -9.9889,  0.150000, 227857.29
  2.5590, 18.514598,  2.377715,   7.0563,  -9.9975,  0.150000, 227857.29
  2.5600, 18.521653,  2.367713,   7.0554, -10.0060,  0.150000, 227857.29
  2.5610, 18.528708,  2.357703,   7.0545, -10.0146,  0.150000, 227857.29
  2.5620, 18.535762,  2.347684,   7.0536, -10.0231,  0.150000, 227857.29
  2.5630, 18.542816,  2.337657,   7.0527, -10.0317,  0.150000, 227857.29
  2.5640, 18.549868,  2.327621,   7.0519, -10.0403,  0.150000, 227857.29
  2.5650, 18.556919,  2.317576,   7.0510, -10.0488,  0.150000, 227857.29
  2.5660, 18.563970,  2.307523,   7.0501, -10.0573,  0.150000, 227857.29
  2.5670, 18.571019,  2.297462,   7.0492, -10.0659,  0.150000, 227857.29
  2.5680, 18.578068,  2.287391,   7.0483, -10.0744,  0.150000, 227857.29
  2.5690, 18.585116,  2.277313,   7.0474, -10.0830,  0.150000, 227857.29
  2.5700, 18.592163,  2.267226,   7.0466, -10.0915,  0.150000, 227857.29
  2.5710, 18.599209,  2.257130,   7.0457, -10.1001,  0.150000, 227857.29
  2.5720, 18.606254,  2.247025,   7.0448, -10.1086,  0.150000, 227857.29
  2.5730, 18.613299,  2.236913,   7.0439, -10.1171,  0.150000, 227857.29
  2.5740, 18.620342,  2.226791,   7.0430, -10.1257,  0.150000, 227857.29
  2.5750, 18.627385,  2.216661,   7.0421, -10.1342,  0.150000, 227857.29
  2.5760, 18.634426,  2.206523,   7.0412, -10.1427,  0.150000, 227857.29
  2.5770, 18.641467,  2.196376,   7.0403, -10.1513,  0.150000, 227857.29
  2.5780, 18.648507,  2.186220,   7.0395, -10.1598,  0.150000, 227857.29
  2.5790, 18.655546,  2.176056,   7.0386, -10.1683,  0.150000, 227857.29
  2.5800, 18.662584,  2.165884,   7.0377, -10.1768,  0.150000, 227857.29
  2.5810, 18.669622,  2.155703,   7.0368, -10.1854,  0.150000, 227857.29
  2.5820, 18.676658,  2.145513,   7.0359, -10.1939,  0.150000, 227857.29
  2.5830, 18.683693,  2.135315,   7.0350, -10.2024,  0.150000, 227857.29
  2.5840, 18.690728,  2.125108,   7.0341, -10.2109,  0.150000, 227857.29
  2.5850, 18.697762,  2.114893,   7.0332, -10.2194,  0.150000, 227857.29
  2.5860, 18.704794,  2.104669,   7.0323, -10.2279,  0.150000, 227857.29
  2.5870, 18.711826,  2.094437,   7.0315, -10.2364,  0.150000, 227857.29
  2.5880, 18.718857,  2.084196,   7.0306, -10.2449,  0.150000, 227857.29
  2.5890, 18.725887,  2.073947,   7.0297, -10.2535,  0.150000, 227857.29
  2.5900, 18.732917,  2.063690,   7.0288, -10.2620,  0.150000, 227857.29
  2.5910, 18.739945,  2.053423,   7.0279, -10.2705,  0.150000, 227857.29
  2.5920, 18.746972,  2.043149,   7.0270, -10.2790,  0.150000, 227857.29
  2.5930, 18.753999,  2.032865,   7.0261, -10.2875,  0.150000, 227857.29
  2.5940, 18.761025,  2.022574,   7.0252, -10.2960,  0.150000, 227857.29
  2.5950, 18.768049,  2.012273,   7.0243, -10.3045,  0.150000, 227857.29
  2.5960, 18.775073,  2.001965,   7.0234, -10.3130,  0.150000, 227857.29
  2.5970, 18.782096,  1.991648,   7.0225, -10.3215,  0.150000, 227857.29
  2.5980, 18.789118,  1.981322,   7.0216, -10.3299,  0.150000, 227857.29
  2.5990, 18.796139,  1.970988,   7.0207, -10.3384,  0.150000, 227857.29
  2.6000, 18.803160,  1.960645,   7.0198, -10.3469,  0.150000, 227857.29
  2.6010, 18.810179,  1.950294,   7.0189, -10.3554,  0.150000, 227857.29
  2.6020, 18.817198,  1.939934,   7.0180, -10.3639,  0.150000, 227857.29
  2.6030, 18.824215,  1.929566,   7.0171, -10.3724,  0.150000, 227857.29
  2.6040, 18.831232,  1.919189,   7.0162, -10.3809,  0.150000, 227857.29
  2.6050, 18.838248,  1.908804,   7.0154, -10.3893,  0.150000, 227857.29
  2.6060, 18.845263,  1.898411,   7.0145, -10.3978,  0.150000, 227857.29
  2.6070, 18.852277,  1.888009,   7.0136, -10.4063,  0.150000, 227857.29
  2.6080, 18.859290,  1.877598,   7.0127, -10.4148,  0.150000, 227857.29
  2.6090, 18.866302,  1.867179,   7.0118, -10.4232,  0.150000, 227857.29
  2.6100, 18.873313,  1.856752,   7.0109, -10.4317,  0.150000, 227857.29
  2.6110, 18.880324,  1.846316,   7.0100, -10.4402,  0.150000, 227857.29
  2.6120, 18.887333,  1.835871,   7.0091, -10.4486,  0.150000, 227857.29
  2.6130, 18.894342,  1.825419,   7.0082, -10.4571,  0.150000, 227857.29
  2.6140, 18.901349,  1.814957,   7.0073, -10.4656,  0.150000, 227857.29
  2.6150, 18.908356,  1.804487,   7.0064, -10.4740,  0.150000, 227857.29
  2.6160, 18.915362,  1.794009,   7.0055, -10.4825,  0.150000, 227857.29
  2.6170, 18.922367,  1.783522,   7.0046, -10.4909,  0.150000, 227857.29
  2.6180, 18.929371,  1.773027,   7.0037, -10.4994,  0.150000, 227857.29
  2.6190, 18.936374,  1.762524,   7.0028, -10.5078,  0.150000, 227857.29
  2.6200, 18.943377,  1.752012,   7.0018, -10.5163,  0.150000, 227857.29
  2.6210, 18.950378,  1.741491,   7.0009, -10.5248,  0.150000, 227857.29
  2.6220, 18.957379,  1.730962,   7.0000, -10.5332,  0.150000, 227857.29
  2.6230, 18.964378,  1.720425,   6.9991, -10.5416,  0.150000, 227857.29
  2.6240, 18.971377,  1.709879,   6.9982, -10.5501,  0.150000, 227857.29
  2.6250, 18.978375,  1.699324,   6.9973, -10.5585,  0.150000, 227857.29
  2.6260, 18.985372,  1.688762,   6.9964, -10.5670,  0.150000, 227857.29
  2.6270, 18.992368,  1.678191,   6.9955, -10.5754,  0.150000, 227857.29
  2.6280, 18.999363,  1.667611,   6.9946, -10.5839,  0.150000, 227857.29
  2.6290, 19.006357,  1.657023,   6.9937, -10.5923,  0.150000, 227857.29
  2.6300, 19.013350,  1.646426,   6.9928, -10.6007,  0.150000, 227857.29
  2.6310, 19.020342,  1.635821,   6.9919, -10.6092,  0.150000, 227857.29
  2.6320, 19.027334,  1.625208,   6.9910, -10.6176,  0.150000, 227857.29
  2.6330, 19.034324,  1.614586,   6.9901, -10.6260,  0.150000, 227857.29
  2.6340, 19.041314,  1.603956,   6.9892, -10.6344,  0.150000, 227857.29
  2.6350, 19.048303,  1.593317,   6.9883, -10.6429,  0.150000, 227857.29
  2.6360, 19.055291,  1.582670,   6.9874, -10.6513,  0.150000, 227857.29
  2.6370, 19.062277,  1.572015,   6.9864, -10.6597,  0.150000, 227857.29
  2.6380, 19.069263,  1.561351,   6.9855, -10.6681,  0.150000, 227857.29
  2.6390, 19.076248,  1.550678,   6.9846, -10.6765,  0.150000, 227857.29
  2.6400, 19.083233,  1.539998,   6.9837, -10.6850,  0.150000, 227857.29
  2.6410, 19.090216,  1.529309,   6.9828, -10.6934,  0.150000, 227857.29
  2.6420, 19.097198,  1.518611,   6.9819, -10.7018,  0.150000, 227857.29
  2.6430, 19.104180,  1.507905,   6.9810, -10.7102,  0.150000, 227857.29
  2.6440, 19.111160,  1.497191,   6.9801, -10.7186,  0.150000, 227857.29
  2.6450, 19.118140,  1.486468,   6.9792, -10.7270,  0.150000, 227857.29
  2.6460, 19.125119,  1.475736,   6.9783, -10.7354,  0.150000, 227857.29
  2.6470, 19.132096,  1.464997,   6.9773, -10.7438,  0.150000, 227857.29
  2.6480, 19.139073,  1.454249,   6.9764, -10.7522,  0.150000, 227857.29
  2.6490, 19.146049,  1.443492,   6.9755, -10.7606,  0.150000, 227857.29
  2.6500, 19.153024,  1.432728,   6.9746, -10.7690,  0.150000, 227857.29
  2.6510, 19.159998,  1.421954,   6.9737, -10.7774,  0.150000, 227857.29
  2.6520, 19.166972,  1.411173,   6.9728, -10.7858,  0.150000, 227857.29
  2.6530, 19.173944,  1.400383,   6.9719, -10.7942,  0.150000, 227857.29
  2.6540, 19.180915,  1.389584,   6.9709, -10.8026,  0.150000, 227857.29
  2.6550, 19.187886,  1.378778,   6.9700, -10.8110,  0.150000, 227857.29
  2.6560, 19.194855,  1.367962,   6.9691, -10.8194,  0.150000, 227857.29
  2.6570, 19.201824,  1.357139,   6.9682, -10.8278,  0.150000, 227857.29
  2.6580, 19.208792,  1.346307,   6.9673, -10.8361,  0.150000, 227857.29
  2.6590, 19.215759,  1.335466,   6.9664, -10.8445,  0.150000, 227857.29
  2.6600, 19.222725,  1.324618,   6.9655, -10.8529,  0.150000, 227857.29
  2.6610, 19.229690,  1.313761,   6.9645, -10.8613,  0.150000, 227857.29
  2.6620, 19.236654,  1.302895,   6.9636, -10.8697,  0.150000, 227857.29
  2.6630, 19.243617,  1.292021,   6.9627, -10.8780,  0.150000, 227857.29
  2.6640, 19.250579,  1.281139,   6.9618, -10.8864,  0.150000, 227857.29
  2.6650, 19.257540,  1.270249,   6.9609, -10.8948,  0.150000, 227857.29
  2.6660, 19.264501,  1.259350,   6.9599, -10.9031,  0.150000, 227857.29
  2.6670, 19.271460,  1.248442,   6.9590, -10.9115,  0.150000, 227857.29
  2.6680, 19.278419,  1.237527,   6.9581, -10.9199,  0.150000, 227857.29
  2.6690, 19.285377,  1.226602,   6.9572, -10.9282,  0.150000, 227857.29
  2.6700, 19.292333,  1.215670,   6.9563, -10.9366,  0.150000, 227857.29
  2.6710, 19.299289,  1.204729,   6.9553, -10.9450,  0.150000, 227857.29
  2.6720, 19.306244,  1.193780,   6.9544, -10.9533,  0.150000, 227857.29
  2.6730, 19.313198,  1.182823,   6.9535, -10.9617,  0.150000, 227857.29
  2.6740, 19.320151,  1.171857,   6.9526, -10.9700,  0.150000, 227857.29
  2.6750, 19.327103,  1.160883,   6.9517, -10.9784,  0.150000, 227857.29
  2.6760, 19.334054,  1.149900,   6.9507, -10.9867,  0.150000, 227857.29
  2.6770, 19.341005,  1.138909,   6.9498, -10.9951,  0.150000, 227857.29
  2.6780, 19.347954,  1.127910,   6.9489, -11.0034,  0.150000, 227857.29
  2.6790, 19.354902,  1.116902,   6.9480, -11.0118,  0.150000, 227857.29
  2.6800, 19.361850,  1.105886,   6.9470, -11.0201,  0.150000, 227857.29
  2.6810, 19.368796,  1.094862,   6.9461, -11.0285,  0.150000, 227857.29
  2.6820, 19.375742,  1.083829,   6.9452, -11.0368,  0.150000, 227857.29
  2.6830, 19.382687,  1.072788,   6.9443, -11.0451,  0.150000, 227857.29
  2.6840, 19.389631,  1.061739,   6.9434, -11.0535,  0.150000, 227857.29
  2.6850, 19.396574,  1.050681,   6.9424, -11.0618,  0.150000, 227857.29
  2.6860, 19.403516,  1.039616,   6.9415, -11.0701,  0.150000, 227857.29
  2.6870, 19.410457,  1.028541,   6.9406, -11.0785,  0.150000, 227857.29
  2.6880, 19.417397,  1.017459,   6.9396, -11.0868,  0.150000, 227857.29
  2.6890, 19.424336,  1.006368,   6.9387, -11.0951,  0.150000, 227857.29
  2.6900, 19.431274,  0.995268,   6.9378, -11.1034,  0.150000, 227857.29
  2.6910, 19.438211,  0.984161,   6.9369, -11.1118,  0.150000, 227857.29
  2.6920, 19.445148,  0.973045,   6.9359, -11.1201,  0.150000, 227857.29
  2.6930, 19.452083,  0.961921,   6.9350, -11.1284,  0.150000, 227857.29
  2.6940, 19.459018,  0.950788,   6.9341, -11.1367,  0.150000, 227857.29
  2.6950, 19.465952,  0.939647,   6.9332, -11.1450,  0.150000, 227857.29
  2.6960, 19.472884,  0.928498,   6.9322, -11.1534,  0.150000, 227857.29
  2.6970, 19.479816,  0.917340,   6.9313, -11.1617,  0.150000, 227857.29
  2.6980, 19.486747,  0.906175,   6.9304, -11.1700,  0.150000, 227857.29
  2.6990, 19.493677,  0.895000,   6.9294, -11.1783,  0.150000, 227857.29
  2.7000, 19.500606,  0.883818,   6.9285, -11.1866,  0.150000, 227857.29
  2.7010, 19.507534,  0.872627,   6.9276, -11.1949,  0.150000, 227857.29
  2.7020, 19.514461,  0.861428,   6.9266, -11.2032,  0.150000, 227857.29
  2.7030, 19.521387,  0.850221,   6.9257, -11.2115,  0.150000, 227857.29
  2.7040, 19.528312,  0.839005,   6.9248, -11.2198,  0.150000, 227857.29
  2.7050, 19.535237,  0.827781,   6.9239, -11.2281,  0.150000, 227857.29
  2.7060, 19.542160,  0.816549,   6.9229, -11.2364,  0.150000, 227857.29
  2.7070, 19.549082,  0.805309,   6.9220, -11.2447,  0.150000, 227857.29
  2.7080, 19.556004,  0.794060,   6.9211, -11.2530,  0.150000, 227857.29
  2.7090, 19.562925,  0.782803,   6.9201, -11.2613,  0.150000, 227857.29
  2.7100, 19.569844,  0.771537,   6.9192, -11.2695,  0.150000, 227857.29
  2.7110, 19.576763,  0.760264,   6.9183, -11.2778,  0.150000, 227857.29
  2.7120, 19.583681,  0.748982,   6.9173, -11.2861,  0.150000, 227857.29
  2.7130, 19.590598,  0.737691,   6.9164, -11.2944,  0.150000, 227857.29
  2.7140, 19.597513,  0.726393,   6.9154, -11.3027,  0.150000, 227857.29
  2.7150, 19.604428,  0.715086,   6.9145, -11.3110,  0.150000, 227857.29
  2.7160, 19.611342,  0.703771,   6.9136, -11.3192,  0.150000, 227857.29
  2.7170, 19.618256,  0.692447,   6.9126, -11.3275,  0.150000, 227857.29
  2.7180, 19.625168,  0.681116,   6.9117, -11.3358,  0.150000, 227857.29
  2.7190, 19.632079,  0.669776,   6.9108, -11.3440,  0.150000, 227857.29
  2.7200, 19.638989,  0.658428,   6.9098, -11.3523,  0.150000, 227857.29
  2.7210, 19.645899,  0.647071,   6.9089, -11.3606,  0.150000, 227857.29
  2.7220, 19.652807,  0.635707,   6.9080, -11.3688,  0.150000, 227857.29
  2.7230, 19.659715,  0.624334,   6.9070, -11.3771,  0.150000, 227857.29
  2.7240, 19.666621,  0.612952,   6.9061, -11.3854,  0.150000, 227857.29
  2.7250, 19.673527,  0.601563,   6.9051, -11.3936,  0.150000, 227857.29
  2.7260, 19.680431,  0.590165,   6.9042, -11.4019,  0.150000, 227857.29
  2.7270, 19.687335,  0.578759,   6.9033, -11.4101,  0.150000, 227857.29
  2.7280, 19.694238,  0.567345,   6.9023, -11.4184,  0.150000, 227857.29
  2.7290, 19.701140,  0.555922,   6.9014, -11.4266,  0.150000, 227857.29
  2.7300, 19.708041,  0.544492,   6.9004, -11.4349,  0.150000, 227857.29
  2.7310, 19.714941,  0.533053,   6.8995, -11.4431,  0.150000, 227857.29
  2.7320, 19.721840,  0.521605,   6.8986, -11.4514,  0.150000, 227857.29
  2.7330, 19.728738,  0.510150,   6.8976, -11.4596,  0.150000, 227857.29
  2.7340, 19.735635,  0.498686,   6.8967, -11.4679,  0.150000, 227857.29
  2.7350, 19.742531,  0.487214,   6.8957, -11.4761,  0.150000, 227857.29
  2.7360, 19.749426,  0.475734,   6.8948, -11.4843,  0.150000, 227857.29
  2.7370, 19.756321,  0.464245,   6.8938, -11.4926,  0.150000, 227857.29
  2.7380, 19.763214,  0.452749,   6.8929, -11.5008,  0.150000, 227857.29
  2.7390, 19.770106,  0.441244,   6.8920, -11.5091,  0.150000, 227857.29
  2.7400, 19.776998,  0.429731,   6.8910, -11.5173,  0.150000, 227857.29
  2.7410, 19.783889,  0.418209,   6.8901, -11.5255,  0.150000, 227857.29
  2.7420, 19.790778,  0.406680,   6.8891, -11.5337,  0.150000, 227857.29
  2.7430, 19.797667,  0.395142,   6.8882, -11.5420,  0.150000, 227857.29
